202	25.50	102.00	102.00	75.00	0	0.99	114.46	1201041060100100731440001	2003      	1
122	12.30	75.00	75.00	45.00	0	6.01	21.44	1201041060100100731440001	2004      	1
202	24.50	100.00	100.00	50.00	0	0.99	104.17	1201041060100100731440001	2005      	1
122	14.90	60.00	60.00	35.00	0	6.01	25.05	1201041060100100731440001	2006      	1
122	5.40	24.00	24.00	65.00	0	6.01	0.82	1201041060100100731440001	2007      	1
122	10.00	64.00	64.00	65.00	0	6.01	11.75	1201041060100100731440001	2008      	1
122	6.30	27.00	27.00	90.00	0	6.01	1.55	1201041060100100731440001	3001      	1
122	7.50	29.00	29.00	90.00	0	6.01	2.66	1201041060100100731440001	3002      	1
122	13.20	51.00	51.00	85.00	0	6.01	16.50	1201041060100100731440001	3003      	1
122	7.80	40.00	40.00	75.00	0	6.01	4.06	1201041060100100731440001	3004      	1
122	7.90	40.00	40.00	75.00	0	6.01	4.19	1201041060100100731440001	3005      	1
17	9.60	39.00	39.00	90.00	0	6.01	7.78	1201041060100100731440001	4001      	1
202	13.40	73.00	73.00	80.00	0	6.01	24.50	1201041060100100731440001	4002      	1
122	28.40	110.00	110.00	70.00	0	0.99	168.32	1201041060100100731440001	4003      	1
19	10.80	39.00	39.00	95.00	0	6.01	9.89	1201041060100100670690001	2002      	1
19	5.50	31.00	31.00	85.00	0	6.01	1.47	1201041060100100670690001	2003      	1
19	6.10	31.00	31.00	90.00	0	6.01	2.07	1201041060100100670690001	2004      	1
19	11.10	59.00	59.00	95.00	0	6.01	15.83	1201041060100100670690001	2005      	1
93	16.20	66.00	66.00	90.00	0	6.01	35.61	1201041060100100670690001	2006      	1
17	5.20	24.00	24.00	60.00	0	6.01	0.91	1201041060102300636640001	1002      	1
17	6.90	33.00	33.00	70.00	0	6.01	3.10	1201041060102300636640001	1003      	1
17	10.00	42.00	42.00	75.00	0	6.01	9.11	1201041060102300636640001	1004      	1
17	11.70	39.00	39.00	50.00	0	6.01	11.59	1201041060102300636640001	1005      	1
17	5.80	24.00	24.00	50.00	0	6.01	1.37	1201041060102300636640001	1007      	1
17	31.10	91.00	91.00	70.00	0	0.99	86.03	1201041060102300636640001	1008      	1
17	8.10	40.00	40.00	75.00	0	6.01	5.53	1201041060102300636640001	1009      	1
17	14.40	47.00	47.00	70.00	0	6.01	20.87	1201041060102300636640001	2001      	1
17	5.00	21.00	21.00	95.00	0	6.01	0.66	1201041060102300636640001	3002      	1
17	5.70	24.00	24.00	90.00	0	6.01	1.29	1201041060102300636640001	3004      	1
17	7.60	39.00	29.00	80.00	0	6.01	4.65	1201041060102300636640001	4002      	1
17	5.00	22.00	22.00	95.00	0	6.01	0.69	1201041060102300636640001	4003      	1
17	5.00	18.00	18.00	90.00	0	6.01	0.57	1201041060102300636640001	4004      	1
202	8.20	44.00	44.00	20.00	0	6.01	5.33	1201041060102300636640001	4005      	1
202	20.30	110.00	110.00	70.00	0	6.01	82.04	1201041060102300636640001	4006      	1
17	8.10	38.00	38.00	75.00	0	6.01	5.25	1201041060102300636640001	4008      	1
17	5.30	28.00	28.00	75.00	0	6.01	1.15	1201041060102300636640001	4009      	1
202	5.90	34.00	34.00	90.00	0	6.01	1.74	1201041060102300636640001	4010      	1
122	5.10	24.00	24.00	50.00	0	6.01	0.64	1201041060102300535880001	1001      	1
202	10.40	58.00	58.00	50.00	0	6.01	11.76	1201041060102300535880001	1002      	1
17	23.60	58.00	58.00	70.00	0	6.01	49.00	1201041060102300535880001	1003      	1
202	10.00	58.00	58.00	55.00	0	6.01	10.88	1201041060102300535880001	1004      	1
122	32.40	121.00	121.00	65.00	0	0.99	239.77	1201041060102300535880001	2001      	1
122	33.10	121.00	121.00	65.00	0	0.99	250.13	1201041060102300535880001	2002      	1
122	6.90	35.00	35.00	30.00	0	6.01	2.59	1201041060102300535880001	2003      	1
122	5.70	30.00	30.00	40.00	0	6.01	1.24	1201041060102300535880001	2004      	1
202	11.80	75.00	75.00	50.00	0	6.01	19.85	1201041060102300535880001	2005      	1
202	8.40	55.00	55.00	20.00	0	6.01	7.16	1201041060102300535880001	2006      	1
122	9.70	66.00	66.00	45.00	0	6.01	11.36	1201041060102300535880001	2007      	1
202	9.10	59.00	59.00	40.00	0	6.01	9.15	1201041060102300535880001	2008      	1
202	18.50	88.00	88.00	50.00	0	6.01	54.38	1201041060102300535880001	3001      	1
202	17.80	89.00	89.00	65.00	0	6.01	51.30	1201041060102300535880001	3002      	1
202	13.80	87.00	87.00	55.00	0	6.01	31.31	1201041060102300535880001	3003      	1
202	11.40	64.00	64.00	50.00	0	6.01	15.64	1201041060102300535880001	3004      	1
202	16.60	78.00	78.00	45.00	0	6.01	39.13	1201041060102300535880001	3006      	1
202	5.30	35.00	35.00	5.00	0	6.01	0.37	1201041060102300535880001	3007      	1
122	6.10	48.00	48.00	45.00	0	6.01	2.53	1201041060102300535880001	3008      	1
122	24.90	122.00	122.00	40.00	0	0.99	143.49	1201041060102300535880001	3009      	1
122	6.30	38.00	38.00	35.00	0	6.01	2.18	1201041060102300535880001	3010      	1
122	7.10	40.00	40.00	35.00	0	6.01	3.20	1201041060102300535880001	3011      	1
122	27.30	112.00	112.00	55.00	0	0.99	158.43	1201041060102300535880001	3012      	1
202	14.40	75.00	75.00	75.00	0	6.01	28.85	1201041060102300535880001	4001      	1
202	8.70	52.00	52.00	35.00	0	6.01	7.26	1201041060102300535880001	4002      	1
202	10.60	65.00	65.00	40.00	0	6.01	13.81	1201041060102300535880001	4003      	1
202	14.10	75.00	75.00	40.00	0	6.01	27.74	1201041060102300535880001	4004      	1
202	12.10	73.00	73.00	45.00	0	6.01	16.17	1201041060102300535880001	4005      	1
108	7.40	34.00	34.00	90.00	0	6.01	3.76	1201041060102300849480001	1001      	1
122	24.40	89.00	89.00	85.00	0	0.99	100.82	1201041060102300849480001	1002      	1
108	8.70	41.00	41.00	75.00	0	6.01	4.32	1201041060102300849480001	1003      	1
108	9.50	40.00	40.00	85.00	0	6.01	7.79	1201041060102300849480001	1004      	1
122	31.00	101.00	101.00	70.00	0	0.99	165.57	1201041060102300849480001	1005      	1
108	5.90	29.00	29.00	80.00	0	6.01	1.71	1201041060102300849480001	1006      	1
